	sample_id	word_id	word	score	shannon	renyi
0	0	0	Janus	9.698075771331787	5.405191898345947	8.13677978515625
1	0	1	is	5.020916938781738	5.526131629943848	7.6600871086120605
2	0	2	in	3.881531238555908	2.246044635772705	6.103963851928711
3	0	3	de	0.8472312092781067	3.897928237915039	7.2416090965271
4	0	4	oude	7.960432052612305	5.939778804779053	7.828775405883789
5	0	5	Romeinse	3.41196608543396	5.887598514556885	7.8304572105407715
6	0	6	religie	10.549860000610352	2.1380903720855713	5.860281467437744
7	0	7	en	3.6251602172851562	3.7512850761413574	6.3572258949279785
8	0	8	mythes	10.454369306564331	5.0511088371276855	7.265588283538818
9	0	9	de	2.6631650924682617	4.47951078414917	6.618001937866211
10	0	10	god	5.904234886169434	4.399281024932861	7.1384735107421875
11	0	11	van	0.857190728187561	1.298448085784912	4.581317901611328
12	0	12	het	2.0196850299835205	1.4291059970855713	5.855926990509033
13	0	13	begin	7.585336685180664	5.157841205596924	7.299222946166992
14	0	14	en	2.2843823432922363	2.010234832763672	4.956930160522461
15	0	15	van	7.032585144042969	1.9473618268966675	5.469494342803955
16	0	16	poorten.	17.707448303699493	1.071905255317688	4.7126641273498535
17	0	17	Hij	2.0182204246520996	3.9284634590148926	6.643151760101318
18	0	18	heeft	2.9752309322357178	3.6504549980163574	6.319789409637451
19	0	19	een	1.8586348295211792	4.675667762756348	7.097997665405273
20	0	20	dubbele	7.918206214904785	6.513707160949707	8.171350479125977
21	0	21	aard	9.235868453979492	5.426418781280518	7.416445732116699
22	0	22	en	1.6533663272857666	3.3205490112304688	6.1057448387146
23	0	23	wordt	4.0978288650512695	5.549887180328369	7.781614303588867
24	0	24	meestal	4.6720967292785645	4.895466327667236	6.957242488861084
25	0	25	voorgesteld	4.770349025726318	4.6492180824279785	6.959376811981201
26	0	26	met	4.3712615966796875	0.9472941756248474	3.02697491645813
27	0	27	twee	4.412212371826172	3.7768630981445312	7.230942726135254
28	0	28	gezichten,	6.5783685483038425	6.401299476623535	7.9949798583984375
29	0	29	omdat	6.30059289932251	4.509068012237549	7.145845413208008
30	0	30	hij	0.849067211151123	2.6401476860046387	6.111292839050293
31	0	31	zowel	5.7613844871521	5.241237640380859	7.357258319854736
32	0	32	naar	6.1872453689575195	5.3346405029296875	7.708736419677734
33	0	33	de	1.5045106410980225	3.9293575286865234	6.891266345977783
34	0	34	toekomst	5.135275363922119	6.200058937072754	7.94699239730835
35	0	35	als	0.10340514779090881	0.8184114694595337	4.916925430297852
36	0	36	naar	0.20464076101779938	1.1321605443954468	5.346771717071533
37	0	37	het	2.0879201889038086	1.8151800632476807	5.831907272338867
38	0	38	verleden	0.416322261095047	2.3886308670043945	6.19786262512207
39	0	39	kijkt.	3.587417781352997	4.220041751861572	6.169434547424316
40	0	40	Janus	3.3179445195710286	3.896660089492798	6.522531032562256
41	0	41	overzag	14.31032419204712	3.3991713523864746	6.126291275024414
42	0	42	het	2.3473665714263916	3.4651193618774414	6.1608662605285645
43	0	43	begin	5.969188690185547	6.257554054260254	7.828265190124512
44	0	44	en	2.0994467735290527	2.8711624145507812	5.7993621826171875
45	0	45	het	1.6807717084884644	4.592781066894531	7.184268951416016
46	0	46	einde	0.8055666089057922	3.419797420501709	6.838406562805176
47	0	47	van	0.23768404126167297	1.2713265419006348	4.600801467895508
48	0	48	conflicten,	13.867264151573181	1.824079155921936	5.388096332550049
49	0	49	en	1.9376606941223145	4.004338264465332	6.538987159729004
50	0	50	vandaar	10.714154243469238	5.240452766418457	7.417396545410156
51	0	51	oorlog	10.443272590637207	3.998474597930908	6.765746116638184
52	0	52	en	2.3961563110351562	2.8082938194274902	5.7078752517700195
53	0	53	vrede.	3.369290828704834	6.129642963409424	7.9312744140625
54	0	54	De	2.243973731994629	3.916750431060791	6.577973365783691
55	0	55	deuren	11.636802673339844	6.73934268951416	8.232126235961914
56	0	56	van	0.5486350655555725	2.151592254638672	5.311084270477295
57	0	57	zijn	2.674391746520996	2.822340250015259	6.824783802032471
58	0	58	tempel	5.164510250091553	6.860257148742676	8.217547416687012
59	0	59	waren	3.625361204147339	3.6906769275665283	6.374114513397217
60	0	60	open	3.9503333568573	5.5989990234375	7.447439193725586
61	0	61	in	4.308119773864746	2.499607563018799	5.376469135284424
62	0	62	tijden	6.103129863739014	3.450507879257202	7.130109786987305
63	0	63	van	0.7528004050254822	1.817704200744629	4.416167736053467
64	0	64	oorlog	0.5135894417762756	2.7943811416625977	6.59867525100708
65	0	65	en	1.0367997884750366	1.7393039464950562	3.959759473800659
66	0	66	gesloten	8.630260467529297	5.302681922912598	7.4927263259887695
67	0	67	in	5.599432468414307	4.738058567047119	7.1021623611450195
68	0	68	tijden	1.6215264797210693	3.1956090927124023	6.855078220367432
69	0	69	van	0.03885576128959656	0.26529577374458313	2.7029974460601807
70	0	70	vrede.	3.186673879623413	0.9614938497543335	4.874349117279053
71	0	71	Als	4.472006797790527	4.138765335083008	6.68782377243042
72	0	72	god	3.6554579734802246	4.979712009429932	7.619592189788818
73	0	73	van	1.4612889289855957	3.9618844985961914	6.628965377807617
